prov_name,city_name,date,cum_confirmed,cum_cured,cum_dead
河北省,邢台市,2020/3/3,23,22,1
河北省,邢台市,2020/3/4,23,22,1
河北省,邢台市,2020/3/5,23,22,1
河北省,邢台市,2020/3/6,23,22,1
河北省,邢台市,2020/3/7,23,22,1
河北省,邢台市,2020/3/8,23,22,1
河北省,邢台市,2020/3/9,23,22,1
河北省,邢台市,2020/3/10,23,22,1
河北省,邢台市,2020/3/11,23,22,1
河北省,邢台市,2020/3/12,23,22,1
河北省,张家口市,2020/1/28,1,0,0
河北省,张家口市,2020/1/29,6,0,0
河北省,张家口市,2020/1/30,6,0,0
河北省,张家口市,2020/1/31,8,0,0
河北省,张家口市,2020/2/1,8,0,0
河北省,张家口市,2020/2/2,9,0,0
河北省,张家口市,2020/2/3,9,0,0
河北省,张家口市,2020/2/4,9,0,0
河北省,张家口市,2020/2/5,10,0,0
河北省,张家口市,2020/2/6,12,1,0
河北省,张家口市,2020/2/7,13,1,0
河北省,张家口市,2020/2/8,14,1,0
河北省,张家口市,2020/2/9,14,2,0
河北省,张家口市,2020/2/10,17,2,0
河北省,张家口市,2020/2/11,21,2,0
河北省,张家口市,2020/2/12,21,3,0
河北省,张家口市,2020/2/13,25,4,0
河北省,张家口市,2020/2/14,31,7,0
河北省,张家口市,2020/2/15,33,9,0
河北省,张家口市,2020/2/16,34,9,0
河北省,张家口市,2020/2/17,34,9,0
河北省,张家口市,2020/2/18,34,15,0
河北省,张家口市,2020/2/19,34,24,0
河北省,张家口市,2020/2/20,34,24,0
河北省,张家口市,2020/2/21,34,25,0
河北省,张家口市,2020/2/22,34,26,0
河北省,张家口市,2020/2/23,34,28,0
河北省,张家口市,2020/2/24,34,32,0
河北省,张家口市,2020/2/25,35,32,0
河北省,张家口市,2020/2/26,40,32,0
河北省,张家口市,2020/2/27,41,33,0
河北省,张家口市,2020/2/28,41,33,0
河北省,张家口市,2020/2/29,41,33,0
河北省,张家口市,2020/3/1,41,35,0
河北省,张家口市,2020/3/2,41,35,0
河北省,张家口市,2020/3/3,41,35,0
河北省,张家口市,2020/3/4,41,37,0
河北省,张家口市,2020/3/5,41,37,0
河北省,张家口市,2020/3/6,41,38,0
河北省,张家口市,2020/3/7,41,38,0
河北省,张家口市,2020/3/8,41,38,0
河北省,张家口市,2020/3/9,41,38,0
河北省,张家口市,2020/3/10,41,38,0
河北省,张家口市,2020/3/11,41,38,0
河北省,张家口市,2020/3/12,41,41,0
河南省,安阳市,2020/1/25,3,0,0
河南省,安阳市,2020/1/26,7,0,0
河南省,安阳市,2020/1/27,11,0,0
河南省,安阳市,2020/1/28,14,0,0
河南省,安阳市,2020/1/29,17,0,0
河南省,安阳市,2020/1/30,21,0,0
河南省,安阳市,2020/1/31,25,0,0
河南省,安阳市,2020/2/1,24,0,0
河南省,安阳市,2020/2/2,24,0,0
河南省,安阳市,2020/2/3,29,0,0
河南省,安阳市,2020/2/4,33,1,0
河南省,安阳市,2020/2/5,35,1,0
河南省,安阳市,2020/2/6,37,1,0
河南省,安阳市,2020/2/7,40,2,0
河南省,安阳市,2020/2/8,43,3,0
河南省,安阳市,2020/2/9,44,3,0
河南省,安阳市,2020/2/10,45,10,0
河南省,安阳市,2020/2/11,46,10,0
河南省,安阳市,2020/2/12,49,10,0
河南省,安阳市,2020/2/13,50,13,0
河南省,安阳市,2020/2/14,50,16,0
河南省,安阳市,2020/2/15,51,18,0
河南省,安阳市,2020/2/16,51,20,0
河南省,安阳市,2020/2/17,51,24,0
河南省,安阳市,2020/2/18,52,26,0
河南省,安阳市,2020/2/19,53,10,0
河南省,安阳市,2020/2/20,53,10,0
河南省,安阳市,2020/2/21,53,10,0
河南省,安阳市,2020/2/22,53,10,0
河南省,安阳市,2020/2/23,53,10,0
河南省,安阳市,2020/2/24,53,10,0
河南省,安阳市,2020/2/25,53,10,0
河南省,安阳市,2020/2/26,53,10,0
河南省,安阳市,2020/2/27,53,10,0
河南省,安阳市,2020/2/28,53,46,0
河南省,安阳市,2020/2/29,53,47,0
河南省,安阳市,2020/3/1,53,47,0
河南省,安阳市,2020/3/2,53,47,0
河南省,安阳市,2020/3/3,53,10,0
河南省,安阳市,2020/3/4,53,52,0
河南省,安阳市,2020/3/5,53,52,0
河南省,安阳市,2020/3/6,53,53,0
河南省,安阳市,2020/3/7,53,52,0
河南省,安阳市,2020/3/8,53,52,0
河南省,安阳市,2020/3/9,53,53,0
河南省,安阳市,2020/3/10,53,53,0
河南省,安阳市,2020/3/11,53,53,0
河南省,安阳市,2020/3/12,53,53,0
河南省,待明确地区,2020/2/6,0,15,0
河南省,待明确地区,2020/2/7,0,4,1
河南省,待明确地区,2020/2/8,0,1,1
河南省,待明确地区,2020/2/9,0,0,2
河南省,待明确地区,2020/2/10,0,1,1
河南省,待明确地区,2020/2/11,0,1,2
河南省,待明确地区,2020/2/12,0,0,3
河南省,待明确地区,2020/2/13,0,0,2
河南省,待明确地区,2020/2/14,0,0,2
河南省,待明确地区,2020/2/15,0,0,3
河南省,待明确地区,2020/2/16,0,0,3
河南省,待明确地区,2020/2/17,0,0,5
河南省,待明确地区,2020/2/18,0,0,6
河南省,邓州,2020/2/2,14,0,0
河南省,地区待确认,2020/2/19,0,424,9
河南省,地区待确认,2020/2/20,0,527,9
河南省,地区待确认,2020/2/21,0,612,9
河南省,地区待确认,2020/2/22,0,671,9
河南省,地区待确认,2020/2/23,0,740,9
河南省,地区待确认,2020/2/24,0,799,2
河南省,地区待确认,2020/2/25,0,833,2
河南省,地区待确认,2020/2/26,0,872,3
河南省,地区待确认,2020/2/27,0,913,2
河南省,地区待确认,2020/2/28,0,0,6
河南省,地区待确认,2020/2/29,0,9,7
河南省,地区待确认,2020/3/1,0,3,5
河南省,地区待确认,2020/3/2,0,4,5
河南省,地区待确认,2020/3/3,0,1033,3
河南省,地区待确认,2020/3/4,0,5,0
河南省,地区待确认,2020/3/5,0,10,0
河南省,地区待确认,2020/3/6,0,2,0
河南省,地区待确认,2020/3/7,0,14,0
河南省,地区待确认,2020/3/8,0,18,0
河南省,地区待确认,2020/3/9,0,0,0
河南省,地区待确认,2020/3/10,0,2,0
河南省,地区待确认,2020/3/11,0,2,0
河南省,地区待确认,2020/3/12,0,2,0
河南省,鹤壁市,2020/1/26,2,0,0
河南省,鹤壁市,2020/1/27,2,0,0
河南省,鹤壁市,2020/1/28,5,0,0
河南省,鹤壁市,2020/1/29,6,0,0
河南省,鹤壁市,2020/1/30,6,0,0
河南省,鹤壁市,2020/1/31,6,0,0
河南省,鹤壁市,2020/2/1,6,0,0
河南省,鹤壁市,2020/2/2,8,0,0
河南省,鹤壁市,2020/2/3,8,0,0
河南省,鹤壁市,2020/2/4,10,0,0
河南省,鹤壁市,2020/2/5,10,0,0
河南省,鹤壁市,2020/2/6,10,0,0
河南省,鹤壁市,2020/2/7,11,0,0
河南省,鹤壁市,2020/2/8,13,0,0
河南省,鹤壁市,2020/2/9,17,0,0
河南省,鹤壁市,2020/2/10,17,3,0
河南省,鹤壁市,2020/2/11,18,3,0
河南省,鹤壁市,2020/2/12,19,4,0
河南省,鹤壁市,2020/2/13,19,4,0
河南省,鹤壁市,2020/2/14,19,4,0
河南省,鹤壁市,2020/2/15,19,4,0
河南省,鹤壁市,2020/2/16,19,5,0
河南省,鹤壁市,2020/2/17,19,5,0
河南省,鹤壁市,2020/2/18,19,5,0
河南省,鹤壁市,2020/2/19,19,3,0
河南省,鹤壁市,2020/2/20,19,3,0
河南省,鹤壁市,2020/2/21,19,3,0
河南省,鹤壁市,2020/2/22,19,3,0
河南省,鹤壁市,2020/2/23,19,3,0
河南省,鹤壁市,2020/2/24,19,3,0
河南省,鹤壁市,2020/2/25,19,3,0
河南省,鹤壁市,2020/2/26,19,3,0
河南省,鹤壁市,2020/2/27,19,3,0
河南省,鹤壁市,2020/2/28,19,17,0
河南省,鹤壁市,2020/2/29,19,18,0
河南省,鹤壁市,2020/3/1,19,18,0
河南省,鹤壁市,2020/3/2,19,18,0
河南省,鹤壁市,2020/3/3,19,3,0
河南省,鹤壁市,2020/3/4,19,19,0
河南省,鹤壁市,2020/3/5,19,19,0
河南省,鹤壁市,2020/3/6,19,19,0
河南省,鹤壁市,2020/3/7,19,19,0
河南省,鹤壁市,2020/3/8,19,19,0
河南省,鹤壁市,2020/3/9,19,19,0
河南省,鹤壁市,2020/3/10,19,19,0
河南省,鹤壁市,2020/3/11,19,19,0
河南省,鹤壁市,2020/3/12,19,19,0
河南省,滑县,2020/2/1,1,0,0
河南省,滑县,2020/2/2,1,0,0
河南省,济源市,2020/2/3,2,0,0
河南省,济源市,2020/2/4,2,0,0
河南省,济源市,2020/2/5,2,0,0
河南省,济源市,2020/2/6,3,0,0
河南省,济源市,2020/2/7,4,0,0
河南省,济源市,2020/2/8,4,0,0
河南省,济源市,2020/2/9,4,0,0
河南省,济源市,2020/2/10,4,0,0
河南省,济源市,2020/2/11,4,0,0
河南省,济源市,2020/2/12,4,0,0
河南省,济源市,2020/2/13,4,0,0
河南省,济源市,2020/2/14,4,0,0
河南省,济源市,2020/2/15,4,0,0
河南省,济源市,2020/2/16,4,0,0
河南省,济源市,2020/2/17,5,0,0
河南省,济源市,2020/2/18,5,0,0
河南省,济源市,2020/2/19,5,0,0
河南省,济源市,2020/2/20,5,0,0
河南省,济源市,2020/2/21,5,0,0
河南省,济源市,2020/2/22,5,0,0
河南省,济源市,2020/2/23,5,0,0
河南省,济源市,2020/2/24,5,0,0
河南省,济源市,2020/2/25,5,0,0
河南省,济源市,2020/2/26,5,0,0
河南省,济源市,2020/2/27,5,0,0
河南省,济源市,2020/2/28,5,3,0
河南省,济源市,2020/2/29,5,3,0
河南省,济源市,2020/3/1,5,3,0
河南省,济源市,2020/3/2,5,3,0
河南省,济源市,2020/3/3,5,0,0
河南省,济源市,2020/3/4,5,4,0
河南省,济源市,2020/3/5,5,4,0
河南省,济源市,2020/3/6,5,4,0
河南省,济源市,2020/3/7,5,4,0
河南省,济源市,2020/3/8,5,4,0
河南省,济源市,2020/3/9,5,5,0
河南省,济源市,2020/3/10,5,5,0
河南省,济源市,2020/3/11,5,5,0
河南省,济源市,2020/3/12,5,5,0
河南省,焦作市,2020/1/27,2,0,0
河南省,焦作市,2020/1/28,2,0,0
河南省,焦作市,2020/1/29,2,0,0
河南省,焦作市,2020/1/30,2,0,0
河南省,焦作市,2020/1/31,2,0,0
河南省,焦作市,2020/2/1,2,0,0
河南省,焦作市,2020/2/2,7,0,0
河南省,焦作市,2020/2/3,8,0,0
河南省,焦作市,2020/2/4,12,0,0
河南省,焦作市,2020/2/5,15,1,0
河南省,焦作市,2020/2/6,17,1,0
河南省,焦作市,2020/2/7,18,1,0
河南省,焦作市,2020/2/8,20,1,0
河南省,焦作市,2020/2/9,24,1,1
河南省,焦作市,2020/2/10,25,1,1
河南省,焦作市,2020/2/11,28,3,1
河南省,焦作市,2020/2/12,28,5,1
河南省,焦作市,2020/2/13,29,5,1
河南省,焦作市,2020/2/14,29,5,1
河南省,焦作市,2020/2/15,30,6,1
河南省,焦作市,2020/2/16,30,7,1
河南省,焦作市,2020/2/17,32,7,1
河南省,焦作市,2020/2/18,32,7,1
河南省,焦作市,2020/2/19,32,1,1
河南省,焦作市,2020/2/20,32,1,1
河南省,焦作市,2020/2/21,32,1,1
河南省,焦作市,2020/2/22,32,1,1
河南省,焦作市,2020/2/23,32,1,1
河南省,焦作市,2020/2/24,32,1,1
河南省,焦作市,2020/2/25,32,1,1
河南省,焦作市,2020/2/26,32,1,1
河南省,焦作市,2020/2/27,32,1,1
河南省,焦作市,2020/2/28,32,31,1
河南省,焦作市,2020/2/29,32,31,1
河南省,焦作市,2020/3/1,32,31,1
河南省,焦作市,2020/3/2,32,31,1
河南省,焦作市,2020/3/3,32,1,1
河南省,焦作市,2020/3/4,32,31,1
河南省,焦作市,2020/3/5,32,31,1
河南省,焦作市,2020/3/6,32,31,1
河南省,焦作市,2020/3/7,32,31,1
河南省,焦作市,2020/3/8,32,31,1
河南省,焦作市,2020/3/9,32,31,1
河南省,焦作市,2020/3/10,32,31,1
河南省,焦作市,2020/3/11,32,31,1
河南省,焦作市,2020/3/12,32,31,1
河南省,开封市,2020/1/26,1,0,0
河南省,开封市,2020/1/27,2,0,0
河南省,开封市,2020/1/28,3,0,0
河南省,开封市,2020/1/29,4,0,0
河南省,开封市,2020/1/30,6,0,0
河南省,开封市,2020/1/31,8,0,0
河南省,开封市,2020/2/1,8,0,0
河南省,开封市,2020/2/2,11,0,0
河南省,开封市,2020/2/3,11,0,0
河南省,开封市,2020/2/4,12,1,0
河南省,开封市,2020/2/5,17,1,0
河南省,开封市,2020/2/6,18,1,0
河南省,开封市,2020/2/7,20,1,0
河南省,开封市,2020/2/8,21,1,0
河南省,开封市,2020/2/9,24,1,0
河南省,开封市,2020/2/10,24,1,0
河南省,开封市,2020/2/11,25,1,0
河南省,开封市,2020/2/12,25,2,0
河南省,开封市,2020/2/13,25,3,0
河南省,开封市,2020/2/14,25,8,0
河南省,开封市,2020/2/15,25,6,0
河南省,开封市,2020/2/16,26,7,0
河南省,开封市,2020/2/17,26,8,0
河南省,开封市,2020/2/18,26,9,0
河南省,开封市,2020/2/19,26,1,0
河南省,开封市,2020/2/20,26,1,0
河南省,开封市,2020/2/21,26,1,0
河南省,开封市,2020/2/22,26,1,0
河南省,开封市,2020/2/23,26,1,0
河南省,开封市,2020/2/24,26,1,0
河南省,开封市,2020/2/25,26,1,0
河南省,开封市,2020/2/26,26,1,0
河南省,开封市,2020/2/27,26,1,0
河南省,开封市,2020/2/28,26,18,0
河南省,开封市,2020/2/29,26,18,0
河南省,开封市,2020/3/1,26,18,0
河南省,开封市,2020/3/2,26,18,0
河南省,开封市,2020/3/3,26,1,0
河南省,开封市,2020/3/4,26,26,0
河南省,开封市,2020/3/5,26,26,0
河南省,开封市,2020/3/6,26,26,0
河南省,开封市,2020/3/7,26,26,0
河南省,开封市,2020/3/8,26,26,0
河南省,开封市,2020/3/9,26,26,0
河南省,开封市,2020/3/10,26,26,0
河南省,开封市,2020/3/11,26,26,0
河南省,开封市,2020/3/12,26,26,0
河南省,洛阳市,2020/1/22,1,0,0
河南省,洛阳市,2020/1/23,1,0,0
河南省,洛阳市,2020/1/24,1,0,0
河南省,洛阳市,2020/1/25,1,0,0
河南省,洛阳市,2020/1/26,2,0,0
河南省,洛阳市,2020/1/27,2,0,0
河南省,洛阳市,2020/1/28,2,0,0
河南省,洛阳市,2020/1/29,2,0,0
河南省,洛阳市,2020/1/30,3,0,0
河南省,洛阳市,2020/1/31,5,0,0
河南省,洛阳市,2020/2/1,5,0,0
河南省,洛阳市,2020/2/2,7,0,0
河南省,洛阳市,2020/2/3,7,0,0
河南省,洛阳市,2020/2/4,12,1,0
河南省,洛阳市,2020/2/5,17,1,0
河南省,洛阳市,2020/2/6,21,1,0
河南省,洛阳市,2020/2/7,24,2,0
河南省,洛阳市,2020/2/8,25,2,0
河南省,洛阳市,2020/2/9,25,2,0
河南省,洛阳市,2020/2/10,27,2,0
河南省,洛阳市,2020/2/11,28,2,0
河南省,洛阳市,2020/2/12,29,4,0
河南省,洛阳市,2020/2/13,30,4,0
河南省,洛阳市,2020/2/14,30,8,0
河南省,洛阳市,2020/2/15,31,9,0
河南省,洛阳市,2020/2/16,31,11,0
河南省,洛阳市,2020/2/17,31,11,0
河南省,洛阳市,2020/2/18,31,12,1
河南省,洛阳市,2020/2/19,31,2,0
河南省,洛阳市,2020/2/20,31,2,0
河南省,洛阳市,2020/2/21,31,2,0
河南省,洛阳市,2020/2/22,31,2,0
河南省,洛阳市,2020/2/23,31,2,0
河南省,洛阳市,2020/2/24,31,2,1
河南省,洛阳市,2020/2/25,31,2,1
河南省,洛阳市,2020/2/26,31,2,1
河南省,洛阳市,2020/2/27,31,2,1
河南省,洛阳市,2020/2/28,31,26,0
河南省,洛阳市,2020/2/29,31,27,0
河南省,洛阳市,2020/3/1,31,30,1
河南省,洛阳市,2020/3/2,31,30,1
河南省,洛阳市,2020/3/3,31,2,1
河南省,洛阳市,2020/3/4,31,30,1
河南省,洛阳市,2020/3/5,31,30,1
河南省,洛阳市,2020/3/6,31,30,1
河南省,洛阳市,2020/3/7,31,30,1
河南省,洛阳市,2020/3/8,31,30,1
河南省,洛阳市,2020/3/9,31,30,1
河南省,洛阳市,2020/3/10,31,30,1
河南省,洛阳市,2020/3/11,31,30,1
河南省,洛阳市,2020/3/12,31,30,1
河南省,漯河市,2020/1/25,3,0,0
河南省,漯河市,2020/1/26,6,0,0
河南省,漯河市,2020/1/27,9,0,0
河南省,漯河市,2020/1/28,9,0,0
河南省,漯河市,2020/1/29,11,0,0
河南省,漯河市,2020/1/30,13,0,0
河南省,漯河市,2020/1/31,14,0,0
河南省,漯河市,2020/2/1,14,0,0
河南省,漯河市,2020/2/2,16,0,0
河南省,漯河市,2020/2/3,20,0,0
河南省,漯河市,2020/2/4,23,0,0
河南省,漯河市,2020/2/5,24,1,0
河南省,漯河市,2020/2/6,26,1,0
河南省,漯河市,2020/2/7,26,4,0
河南省,漯河市,2020/2/8,29,4,0
河南省,漯河市,2020/2/9,30,5,0
河南省,漯河市,2020/2/10,30,6,0
河南省,漯河市,2020/2/11,31,6,0
河南省,漯河市,2020/2/12,33,6,0
河南省,漯河市,2020/2/13,33,6,0
河南省,漯河市,2020/2/14,33,9,0
河南省,漯河市,2020/2/15,34,9,0
河南省,漯河市,2020/2/16,34,12,0
河南省,漯河市,2020/2/17,34,12,0
河南省,漯河市,2020/2/18,34,13,0
河南省,漯河市,2020/2/19,35,6,0
河南省,漯河市,2020/2/20,35,6,0
河南省,漯河市,2020/2/21,35,6,0
河南省,漯河市,2020/2/22,35,6,0
河南省,漯河市,2020/2/23,35,6,0
河南省,漯河市,2020/2/24,35,6,0
河南省,漯河市,2020/2/25,35,6,0
河南省,漯河市,2020/2/26,35,6,0
河南省,漯河市,2020/2/27,35,6,0
河南省,漯河市,2020/2/28,35,30,0
河南省,漯河市,2020/2/29,35,30,0
河南省,漯河市,2020/3/1,35,32,0
河南省,漯河市,2020/3/2,35,33,0
河南省,漯河市,2020/3/3,35,6,0
河南省,漯河市,2020/3/4,35,35,0
河南省,漯河市,2020/3/5,35,35,0
河南省,漯河市,2020/3/6,35,35,0
河南省,漯河市,2020/3/7,35,35,0
河南省,漯河市,2020/3/8,35,35,0
河南省,漯河市,2020/3/9,35,35,0
河南省,漯河市,2020/3/10,35,35,0
河南省,漯河市,2020/3/11,35,35,0
河南省,漯河市,2020/3/12,35,35,0
河南省,南阳市,2020/1/24,8,0,0
河南省,南阳市,2020/1/25,15,0,1
河南省,南阳市,2020/1/26,19,0,1
河南省,南阳市,2020/1/27,26,0,1
河南省,南阳市,2020/1/28,31,0,1
河南省,南阳市,2020/1/29,51,0,2
河南省,南阳市,2020/1/30,61,0,2
河南省,南阳市,2020/1/31,66,0,2
河南省,南阳市,2020/2/1,66,0,2
河南省,南阳市,2020/2/2,62,1,2
河南省,南阳市,2020/2/3,84,1,2
河南省,南阳市,2020/2/4,99,2,2
河南省,南阳市,2020/2/5,107,2,2
河南省,南阳市,2020/2/6,111,3,2
河南省,南阳市,2020/2/7,118,6,2
河南省,南阳市,2020/2/8,128,16,2
河南省,南阳市,2020/2/9,133,23,2
河南省,南阳市,2020/2/10,134,28,2
河南省,南阳市,2020/2/11,136,32,2
河南省,南阳市,2020/2/12,138,36,2
河南省,南阳市,2020/2/13,145,38,2
河南省,南阳市,2020/2/14,146,45,2
河南省,南阳市,2020/2/15,150,52,2
河南省,南阳市,2020/2/16,151,57,2
河南省,南阳市,2020/2/17,154,65,2
河南省,南阳市,2020/2/18,155,65,2
河南省,南阳市,2020/2/19,155,28,2
河南省,南阳市,2020/2/20,155,28,2
河南省,南阳市,2020/2/21,155,28,2
河南省,南阳市,2020/2/22,155,28,2
河南省,南阳市,2020/2/23,155,28,2
河南省,南阳市,2020/2/24,155,28,3
河南省,南阳市,2020/2/25,155,28,3
河南省,南阳市,2020/2/26,156,28,3
河南省,南阳市,2020/2/27,156,28,3
河南省,南阳市,2020/2/28,156,139,3
河南省,南阳市,2020/2/29,156,149,3
河南省,南阳市,2020/3/1,156,149,3
河南省,南阳市,2020/3/2,156,149,3
河南省,南阳市,2020/3/3,156,28,3
河南省,南阳市,2020/3/4,156,149,3
河南省,南阳市,2020/3/5,156,149,3
河南省,南阳市,2020/3/6,156,151,3
河南省,南阳市,2020/3/7,156,149,3
河南省,南阳市,2020/3/8,156,149,3
河南省,南阳市,2020/3/9,156,152,3
河南省,南阳市,2020/3/10,156,152,3
河南省,南阳市,2020/3/11,156,152,3
河南省,南阳市,2020/3/12,156,152,3
河南省,平顶山市,2020/1/24,1,0,0
河南省,平顶山市,2020/1/25,2,0,0
河南省,平顶山市,2020/1/26,5,0,0
河南省,平顶山市,2020/1/27,5,0,0
河南省,平顶山市,2020/1/28,5,0,0
河南省,平顶山市,2020/1/29,8,0,0
河南省,平顶山市,2020/1/30,10,0,0
河南省,平顶山市,2020/1/31,11,0,0
河南省,平顶山市,2020/2/1,11,0,0
河南省,平顶山市,2020/2/2,14,0,0
河南省,平顶山市,2020/2/3,19,0,0
河南省,平顶山市,2020/2/4,28,0,0
河南省,平顶山市,2020/2/5,34,0,0
河南省,平顶山市,2020/2/6,41,0,0
河南省,平顶山市,2020/2/7,46,1,0
河南省,平顶山市,2020/2/8,48,6,1
河南省,平顶山市,2020/2/9,50,12,1
河南省,平顶山市,2020/2/10,52,12,1
河南省,平顶山市,2020/2/11,54,14,1
河南省,平顶山市,2020/2/12,55,15,1
河南省,平顶山市,2020/2/13,56,19,1
河南省,平顶山市,2020/2/14,57,19,1
河南省,平顶山市,2020/2/15,58,20,1
河南省,平顶山市,2020/2/16,58,20,1
河南省,平顶山市,2020/2/17,58,24,1
河南省,平顶山市,2020/2/18,58,27,1
河南省,平顶山市,2020/2/19,58,13,1
河南省,平顶山市,2020/2/20,58,13,1
河南省,平顶山市,2020/2/21,58,13,1
河南省,平顶山市,2020/2/22,58,13,1
河南省,平顶山市,2020/2/23,58,13,1
河南省,平顶山市,2020/2/24,58,13,1
河南省,平顶山市,2020/2/25,58,13,1
河南省,平顶山市,2020/2/26,58,13,1
河南省,平顶山市,2020/2/27,58,13,1
河南省,平顶山市,2020/2/28,58,53,1
河南省,平顶山市,2020/2/29,58,53,1
河南省,平顶山市,2020/3/1,58,57,1
河南省,平顶山市,2020/3/2,58,57,1
河南省,平顶山市,2020/3/3,58,13,1
河南省,平顶山市,2020/3/4,58,57,1
河南省,平顶山市,2020/3/5,58,57,1
河南省,平顶山市,2020/3/6,58,57,1
河南省,平顶山市,2020/3/7,58,57,1
河南省,平顶山市,2020/3/8,58,57,1
河南省,平顶山市,2020/3/9,58,57,1
河南省,平顶山市,2020/3/10,58,57,1
河南省,平顶山市,2020/3/11,58,57,1
河南省,平顶山市,2020/3/12,58,57,1
河南省,濮阳市,2020/1/28,1,0,0
河南省,濮阳市,2020/1/29,1,0,0
河南省,濮阳市,2020/1/30,3,0,0
河南省,濮阳市,2020/1/31,3,0,0
河南省,濮阳市,2020/2/1,3,0,0
河南省,濮阳市,2020/2/2,3,0,0
河南省,濮阳市,2020/2/3,3,0,0
河南省,濮阳市,2020/2/4,4,0,0
河南省,濮阳市,2020/2/5,4,0,0
河南省,濮阳市,2020/2/6,5,0,0
河南省,濮阳市,2020/2/7,5,0,0
河南省,濮阳市,2020/2/8,7,0,0
河南省,濮阳市,2020/2/9,9,0,0
河南省,濮阳市,2020/2/10,10,1,0
河南省,濮阳市,2020/2/11,11,1,0
河南省,濮阳市,2020/2/12,13,1,0
河南省,濮阳市,2020/2/13,13,1,0
河南省,濮阳市,2020/2/14,13,1,0
河南省,濮阳市,2020/2/15,17,2,0
河南省,濮阳市,2020/2/16,17,2,0
河南省,濮阳市,2020/2/17,17,4,0
河南省,濮阳市,2020/2/18,17,4,0
河南省,濮阳市,2020/2/19,17,1,0
河南省,濮阳市,2020/2/20,17,1,0
河南省,濮阳市,2020/2/21,17,1,0
河南省,濮阳市,2020/2/22,17,1,0
河南省,濮阳市,2020/2/23,17,1,0
河南省,濮阳市,2020/2/24,17,1,0
河南省,濮阳市,2020/2/25,17,1,0
河南省,濮阳市,2020/2/26,17,1,0
河南省,濮阳市,2020/2/27,17,1,0
河南省,濮阳市,2020/2/28,17,13,0
河南省,濮阳市,2020/2/29,17,13,0
河南省,濮阳市,2020/3/1,17,15,0
河南省,濮阳市,2020/3/2,17,16,0
河南省,濮阳市,2020/3/3,17,1,0
河南省,濮阳市,2020/3/4,17,17,0
河南省,濮阳市,2020/3/5,17,17,0
河南省,濮阳市,2020/3/6,17,17,0
河南省,濮阳市,2020/3/7,17,17,0
河南省,濮阳市,2020/3/8,17,17,0
河南省,濮阳市,2020/3/9,17,17,0
河南省,濮阳市,2020/3/10,17,17,0
河南省,濮阳市,2020/3/11,17,17,0
河南省,濮阳市,2020/3/12,17,17,0
河南省,三门峡市,2020/1/22,1,0,0
河南省,三门峡市,2020/1/23,1,0,0
河南省,三门峡市,2020/1/24,1,0,0
河南省,三门峡市,2020/1/25,2,0,0
河南省,三门峡市,2020/1/26,3,0,0
河南省,三门峡市,2020/1/27,3,0,0
河南省,三门峡市,2020/1/28,4,0,0
河南省,三门峡市,2020/1/29,5,0,0
河南省,三门峡市,2020/1/30,6,0,0
河南省,三门峡市,2020/1/31,7,0,0
河南省,三门峡市,2020/2/1,7,0,0
河南省,三门峡市,2020/2/2,7,0,0
河南省,三门峡市,2020/2/3,7,0,0
河南省,三门峡市,2020/2/4,7,0,0
河南省,三门峡市,2020/2/5,7,0,0
河南省,三门峡市,2020/2/6,7,2,0
河南省,三门峡市,2020/2/7,7,2,0
河南省,三门峡市,2020/2/8,7,3,0
河南省,三门峡市,2020/2/9,7,3,0
河南省,三门峡市,2020/2/10,7,3,0
河南省,三门峡市,2020/2/11,7,3,0
河南省,三门峡市,2020/2/12,7,3,0
河南省,三门峡市,2020/2/13,7,3,0
河南省,三门峡市,2020/2/14,7,4,0
河南省,三门峡市,2020/2/15,7,4,0
河南省,三门峡市,2020/2/16,7,4,0
河南省,三门峡市,2020/2/17,7,4,0
河南省,三门峡市,2020/2/18,7,4,0
河南省,三门峡市,2020/2/19,7,3,0
河南省,三门峡市,2020/2/20,7,3,0
河南省,三门峡市,2020/2/21,7,3,0
河南省,三门峡市,2020/2/22,7,3,0
河南省,三门峡市,2020/2/23,7,3,0
河南省,三门峡市,2020/2/24,7,3,1
河南省,三门峡市,2020/2/25,7,3,1
河南省,三门峡市,2020/2/26,7,3,1
河南省,三门峡市,2020/2/27,7,3,1
河南省,三门峡市,2020/2/28,7,6,1
河南省,三门峡市,2020/2/29,7,6,1
河南省,三门峡市,2020/3/1,7,6,1
河南省,三门峡市,2020/3/2,7,6,1
河南省,三门峡市,2020/3/3,7,3,1
河南省,三门峡市,2020/3/4,7,6,1
河南省,三门峡市,2020/3/5,7,6,1
河南省,三门峡市,2020/3/6,7,6,1
河南省,三门峡市,2020/3/7,7,6,1
河南省,三门峡市,2020/3/8,7,6,1
河南省,三门峡市,2020/3/9,7,6,1
河南省,三门峡市,2020/3/10,7,6,1
河南省,三门峡市,2020/3/11,7,6,1
河南省,三门峡市,2020/3/12,7,6,1
河南省,商丘市,2020/1/26,6,0,0
河南省,商丘市,2020/1/27,7,0,0
河南省,商丘市,2020/1/28,14,0,0
河南省,商丘市,2020/1/29,18,0,0
河南省,商丘市,2020/1/30,31,0,0
河南省,商丘市,2020/1/31,36,0,0
河南省,商丘市,2020/2/1,29,0,0
河南省,商丘市,2020/2/2,36,0,0
河南省,商丘市,2020/2/3,50,0,0
河南省,商丘市,2020/2/4,60,0,0
